Stock#,DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3606690516
Stock#,AAPL(0)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3505324958
Stock#,AXP(1)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3472062415
Stock#,AAPL(0)AXP(1)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3394177600
Stock#,BA(2)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3905504069
Stock#,AAPL(0)BA(2)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3754918497
Stock#,AXP(1)BA(2)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3734397791
Stock#,AAPL(0)AXP(1)BA(2)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3615147893
Stock#,CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4781185306
Stock#,AAPL(0)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4266656265
Stock#,AXP(1)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4344438258
Stock#,AAPL(0)AXP(1)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4011097782
Stock#,BA(2)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4820708518
Stock#,AAPL(0)BA(2)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4407046599
Stock#,AXP(1)BA(2)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4460114731
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4160010337
Stock#,CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3076044230
Stock#,AAPL(0)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3105839222
Stock#,AXP(1)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3042630575
Stock#,AAPL(0)AXP(1)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3067426218
Stock#,BA(2)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3334144897
Stock#,AAPL(0)BA(2)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3318046769
Stock#,AXP(1)BA(2)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3269069850
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3257105895
Stock#,CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3823273896
Stock#,AAPL(0)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3656811236
Stock#,AXP(1)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3651083030
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3537943573
Stock#,BA(2)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3972076592
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3810861424
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3805033167
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3685270189
Stock#,CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3709775797
Stock#,AAPL(0)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3572598351
Stock#,AXP(1)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3547571587
Stock#,AAPL(0)AXP(1)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3454014627
Stock#,BA(2)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3918287421
Stock#,AAPL(0)BA(2)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3770961484
Stock#,AXP(1)BA(2)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3750348276
Stock#,AAPL(0)AXP(1)BA(2)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3637549496
Stock#,CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4671838003
Stock#,AAPL(0)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4237271105
Stock#,AXP(1)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4293945518
Stock#,AAPL(0)AXP(1)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4005269668
Stock#,BA(2)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4692918422
Stock#,AAPL(0)BA(2)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4347797614
Stock#,AXP(1)BA(2)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4383398609
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.4128586799
Stock#,CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3179802786
Stock#,AAPL(0)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3181387189
Stock#,AXP(1)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3128071746
Stock#,AAPL(0)AXP(1)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3133835285
Stock#,BA(2)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3387691145
Stock#,AAPL(0)BA(2)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3361590952
Stock#,AXP(1)BA(2)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3317643773
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3298637298
Stock#,CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3832037986
Stock#,AAPL(0)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3679148516
Stock#,AXP(1)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3671571703
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3564791250
Stock#,BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3952807508
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3809975063
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3801005006
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)DD(7)HD(9)INTC(11)JNJ(12)
趨勢值,0.3692818011
Stock#,GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3880691235
Stock#,AAPL(0)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3609932351
Stock#,AXP(1)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3607618264
Stock#,AAPL(0)AXP(1)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3460079027
Stock#,BA(2)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4111263069
Stock#,AAPL(0)BA(2)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3835966940
Stock#,AXP(1)BA(2)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3839553993
Stock#,AAPL(0)AXP(1)BA(2)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3665898402
Stock#,CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4912057387
Stock#,AAPL(0)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4298945443
Stock#,AXP(1)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4387260337
Stock#,AAPL(0)AXP(1)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4025770277
Stock#,BA(2)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4926758275
Stock#,AAPL(0)BA(2)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4431584180
Stock#,AXP(1)BA(2)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4496291534
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4169108400
Stock#,CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3197359394
Stock#,AAPL(0)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3172590697
Stock#,AXP(1)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3122439640
Stock#,AAPL(0)AXP(1)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3116493646
Stock#,BA(2)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3431050383
Stock#,AAPL(0)BA(2)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3371481946
Stock#,AXP(1)BA(2)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3333064374
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3296306027
Stock#,CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3874354166
Stock#,AAPL(0)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3682121115
Stock#,AXP(1)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3680810234
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3555441930
Stock#,BA(2)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4015065822
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3830058809
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3828811392
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3697715661
Stock#,CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3870115874
Stock#,AAPL(0)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3640931504
Stock#,AXP(1)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3633613854
Stock#,AAPL(0)AXP(1)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3498911839
Stock#,BA(2)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4045269533
Stock#,AAPL(0)BA(2)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3825031694
Stock#,AXP(1)BA(2)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3819390960
Stock#,AAPL(0)AXP(1)BA(2)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3672472607
Stock#,CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4721446945
Stock#,AAPL(0)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4246414613
Stock#,AXP(1)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4306378806
Stock#,AAPL(0)AXP(1)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4007200183
Stock#,BA(2)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4742133739
Stock#,AAPL(0)BA(2)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4355351668
Stock#,AXP(1)BA(2)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4396917712
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4128426949
Stock#,CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3264385097
Stock#,AAPL(0)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3230483623
Stock#,AXP(1)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3186014862
Stock#,AAPL(0)AXP(1)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3170848830
Stock#,BA(2)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3456952988
Stock#,AAPL(0)BA(2)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3401344567
Stock#,AXP(1)BA(2)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3364899323
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3328423974
Stock#,CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3859472873
Stock#,AAPL(0)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3692963531
Stock#,AXP(1)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3687674590
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3574484131
Stock#,BA(2)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3977654365
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3820435187
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3814401365
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3699304179
Stock#,DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3717042025
Stock#,AAPL(0)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3547340109
Stock#,AXP(1)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3534884433
Stock#,AAPL(0)AXP(1)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3430088946
Stock#,BA(2)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3963442666
Stock#,AAPL(0)BA(2)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3763708843
Stock#,AXP(1)BA(2)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3760842149
Stock#,AAPL(0)AXP(1)BA(2)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3625052595
Stock#,CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4613507781
Stock#,AAPL(0)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4172832684
Stock#,AXP(1)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4235139821
Stock#,AAPL(0)AXP(1)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3952524801
Stock#,BA(2)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4705488214
Stock#,AAPL(0)BA(2)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4315566297
Stock#,AXP(1)BA(2)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4366547302
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4096152702
Stock#,CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3192056902
Stock#,AAPL(0)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3175892150
Stock#,AXP(1)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3131140492
Stock#,AAPL(0)AXP(1)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3126869445
Stock#,BA(2)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3412501606
Stock#,AAPL(0)BA(2)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3363051425
Stock#,AXP(1)BA(2)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3328998052
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3296475314
Stock#,CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3807664243
Stock#,AAPL(0)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3649791360
Stock#,AXP(1)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3647234187
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3539225967
Stock#,BA(2)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3954265908
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3794280992
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3793435221
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3676594259
Stock#,CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3744930039
Stock#,AAPL(0)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3585987646
Stock#,AXP(1)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3573123360
Stock#,AAPL(0)AXP(1)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3470838115
Stock#,BA(2)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3936300141
Stock#,AAPL(0)BA(2)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3765724437
Stock#,AXP(1)BA(2)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3757805913
Stock#,AAPL(0)AXP(1)BA(2)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3637612152
Stock#,CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4505286601
Stock#,AAPL(0)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4142948458
Stock#,AXP(1)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4187431265
Stock#,AAPL(0)AXP(1)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3944545454
Stock#,BA(2)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4579455553
Stock#,AAPL(0)BA(2)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4261621093
Stock#,AXP(1)BA(2)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4296112073
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4067376242
Stock#,CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3257117432
Stock#,AAPL(0)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3230848248
Stock#,AXP(1)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3191100988
Stock#,AAPL(0)AXP(1)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3178026680
Stock#,BA(2)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3441919192
Stock#,AAPL(0)BA(2)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3393510178
Stock#,AXP(1)BA(2)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3361343316
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3327958063
Stock#,CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3805293176
Stock#,AAPL(0)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3664241584
Stock#,AXP(1)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3658992806
Stock#,AAPL(0)AXP(1)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3559317129
Stock#,BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3929285614
Stock#,AAPL(0)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3789922363
Stock#,AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3785262630
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)CSCO(4)CVX(5)DIS(6)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3680843748
Stock#,DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4392995426
Stock#,AAPL(0)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3911109485
Stock#,AXP(1)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3952431276
Stock#,AAPL(0)AXP(1)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3689466006
Stock#,BA(2)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4548249792
Stock#,AAPL(0)BA(2)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4127649456
Stock#,AXP(1)BA(2)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4161090589
Stock#,AAPL(0)AXP(1)BA(2)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3893950742
Stock#,CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.5584471280
Stock#,AAPL(0)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4679016834
Stock#,AXP(1)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4829270926
Stock#,AAPL(0)AXP(1)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4308880658
Stock#,BA(2)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.5440830314
Stock#,AAPL(0)BA(2)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4775310021
Stock#,AXP(1)BA(2)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4876459503
Stock#,AAPL(0)AXP(1)BA(2)CAT(3)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4435981305
Stock#,CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3441333398
Stock#,AAPL(0)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3351027995
Stock#,AXP(1)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3313780381
Stock#,AAPL(0)AXP(1)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3264475121
Stock#,BA(2)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3666278660
Stock#,AAPL(0)BA(2)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3551241415
Stock#,AXP(1)BA(2)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3523332367
Stock#,AAPL(0)AXP(1)BA(2)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3447008973
Stock#,CAT(3)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.4193881094
Stock#,AAPL(0)CAT(3)CSCO(4)DD(7)GS(8)HD(9)INTC(11)JNJ(12)
趨勢值,0.3904689137
